id,instrument,family,x,y,pitch,dynamic,spectral_complexity,spectral_center
accordion.m9.G2.mf.Ria1084,accordion,accordions,4.0850635,4.0645337,48,mf,0.0171,504.9
accordion.m37.vmedium.fff.Ria115,accordion,accordions,-1.9345297,13.950656,1,fff,0.0599,2672.0
accordion.m51.G2.fff.Ria495,accordion,accordions,-5.339907,8.832306,60,fff,0.0574,863.7
accordion.m9.G3.mf.Ria1096,accordion,accordions,3.3076024,3.4462736,36,mf,0.0269,466.6
accordion.m51.E6.fff.Ria540,accordion,accordions,-2.6606498,14.982385,15,fff,0.0213,3141.9
accordion.m65.E1.fff.Ria1650,accordion,accordions,-2.6228895,10.205703,63,fff,0.0692,1489.9
accordion.m46.G1.fff.Ria1173,accordion,accordions,-6.586544,7.669616,60,fff,0.032,655.3
accordion.m74.E4.fff.Ria228,accordion,accordions,-2.987998,9.677626,39,fff,0.0276,1318.1
accordion.m62.Bb1.fff.Ria1008,accordion,accordions,-6.34297,7.5464377,57,fff,0.0174,636.9
accordion.m68.E6.mf.Ria1273,accordion,accordions,2.0417912,14.045389,21,mf,0.0083,2490.9
accordion.m49.G4.mf.Ria1384,accordion,accordions,3.3952959,6.444331,42,mf,0.0217,933.9
accordion.m13.G2.ppp.Ria629,accordion,accordions,12.542029,13.972142,60,ppp,0.0403,544.2
accordion.m68.E7.ppp.Ria1286,accordion,accordions,3.4127228,16.654684,9,ppp,0.0042,2510.2
accordion.m11.E3.fff.Ria1740,accordion,accordions,-4.9089813,8.028571,39,fff,0.034,878.5
accordion.m49.E3.mf.Ria1369,accordion,accordions,3.547154,6.2532353,57,mf,0.0577,884.3
accordion.m49.E6.fff.Ria1404,accordion,accordions,-2.7909775,14.065198,21,fff,0.0144,2675.6
accordion.m50.G3.ppp.Ria731,accordion,accordions,12.685202,16.345919,48,ppp,0.02,386.4
accordion.m12.G3.ppp.Ria1301,accordion,accordions,11.821153,15.139375,54,ppp,0.0276,378.2
accordion.m73.Db3.fff.Ria699,accordion,accordions,-8.285377,7.9817314,12,fff,0.0235,515.9
accordion.m3.G3.ppp.Ria2231,accordion,accordions,10.803201,14.449916,42,ppp,0.0059,368.5
accordion.m76.Db4.ppp.Ria935,accordion,accordions,13.718343,14.345682,0,ppp,0.0086,515.3
accordion.m70.E3.ppp.Ria572,accordion,accordions,12.176888,12.930847,51,ppp,0.0181,703.4
accordion.m52.Db7.mf.Ria994,accordion,accordions,0.6163602,16.502619,6,mf,0.0132,3599.2
accordion.m5.Bb2.fff.Ria2136,accordion,accordions,-7.4631586,6.764771,39,fff,0.0054,404.9
accordion.m68.G4.ppp.Ria1253,accordion,accordions,10.576005,12.917626,42,ppp,0.0093,651.8
accordion.m75.Bb6.fff.Ria834,accordion,accordions,-2.4952216,15.151096,9,fff,0.0066,3210.2
accordion.m6.E3.fff.Ria2226,accordion,accordions,-7.1135564,6.7031517,0,fff,0.0154,465.3
accordion.m51.E3.ppp.Ria506,accordion,accordions,11.373038,13.809486,51,ppp,0.0349,517.8
accordion.m50.G5.fff.Ria753,accordion,accordions,-3.7013927,8.8014765,24,fff,0.0122,968.5
accordion.m48.E4.mf.Ria1855,accordion,accordions,3.2654862,4.6968613,27,mf,0.0227,722.4
accordion.m51.G5.fff.Ria531,accordion,accordions,-2.7019548,12.505119,24,fff,0.0139,2149.1
accordion.m11.G4.ppp.Ria1757,accordion,accordions,12.697727,14.109068,24,ppp,0.01,518.5
accordion.m15.G6.fff.Ria423,accordion,accordions,-2.8532386,14.056226,12,fff,0.0115,2706.1
accordion.m46.E6.ppp.Ria1232,accordion,accordions,10.998183,13.303643,3,ppp,0.0643,598.8
accordion.m13.E6.ppp.Ria674,accordion,accordions,4.5149803,15.647923,15,ppp,0.0347,2075.0
accordion.m39.vlow.ppp.Ria88,accordion,accordions,12.401806,13.021963,0,ppp,0.0433,699.0
accordion.m35.vdal niente.Ria153,accordion,accordions,13.959468,4.9364667,5,---,0.0164,344.7
accordion.m3.G6.ppp.Ria2267,accordion,accordions,4.777422,15.4088125,6,ppp,0.0086,1835.3
accordion.m51.G6.mf.Ria544,accordion,accordions,2.4919057,12.135686,12,mf,0.0154,2131.0
accordion.m77.G3.mf.Ria484,accordion,accordions,3.6950557,5.236548,6,mf,0.0279,818.9
accordion.m76.G2.ppp.Ria917,accordion,accordions,12.586197,12.510013,18,ppp,0.0144,836.7
accordion.m77.E3.mf.Ria481,accordion,accordions,3.2713335,5.7851353,9,mf,0.0308,951.4
accordion.m73.E2.mf.Ria691,accordion,accordions,3.8522,4.034617,21,mf,0.0291,605.3
accordion.m74.G6.mf.Ria256,accordion,accordions,1.0372784,16.025547,12,mf,0.009,3256.1
accordion.m15.G2.ppp.Ria281,accordion,accordions,11.868193,14.40351,60,ppp,0.0718,477.5
accordion.m42.vmedium.ppp.Ria82,accordion,accordions,13.5334425,13.075818,1,ppp,0.0941,744.7
accordion.m78.E6.Ria1644,accordion,accordions,5.467994,14.307752,3,---,0.0024,1564.5
accordion.m62.G3.fff.Ria1029,accordion,accordions,-6.301592,7.710771,36,fff,0.0183,598.5
accordion.m67.Db4.ppp.Ria1169,accordion,accordions,15.01751,16.183582,0,ppp,0.0022,320.7
accordion.m49.G6.fff.Ria1407,accordion,accordions,-2.7760653,14.630658,18,fff,0.0239,3024.5
accordion.m15.E5.fff.Ria378,accordion,accordions,-2.668443,11.737599,27,fff,0.0169,1827.5
accordion.m76.G2.fff.Ria915,accordion,accordions,-4.2764797,9.594608,18,fff,0.0459,1120.7
accordion.m5.Db6.fff.Ria2175,accordion,accordions,-2.8302402,15.142183,0,fff,0.0203,3320.6
accordion.m15.Db5.ppp.Ria371,accordion,accordions,9.093171,11.777944,30,ppp,0.0178,807.1
accordion.m51.G3.fff.Ria507,accordion,accordions,-5.4353623,9.109232,48,fff,0.0579,865.4
accordion.m11.Db2.ppp.Ria1727,accordion,accordions,12.647838,16.447514,54,ppp,0.0205,366.1
accordion.m77.Bb2.fff.Ria474,accordion,accordions,-5.851282,8.4922695,15,fff,0.0467,788.0
accordion.m68.Db8.mf.Ria1294,accordion,accordions,0.25190815,17.37361,0,mf,0.0015,4198.4
accordion.m5.Bb1.mf.Ria2125,accordion,accordions,3.3279133,3.4041495,51,mf,0.0193,429.8
accordion.m13.G7.mf.Ria688,accordion,accordions,1.6999705,15.381069,0,mf,0.0059,2974.0
accordion.m65.E6.ppp.Ria1712,accordion,accordions,3.5737875,16.848059,3,ppp,0.0068,2560.0
accordion.m3.Db7.ppp.Ria2273,accordion,accordions,3.7719994,16.063768,0,ppp,0.0066,2285.9
accordion.m74.G7.ppp.Ria269,accordion,accordions,1.9724683,17.308607,0,ppp,0.0117,3367.1
accordion.m13.G5.ppp.Ria665,accordion,accordions,13.078472,12.686267,24,ppp,0.0039,764.1
accordion.m75.Bb3.mf.Ria799,accordion,accordions,4.015754,4.26337,45,mf,0.0147,579.0
accordion.m46.E6.fff.Ria1230,accordion,accordions,-2.8591745,13.544255,3,fff,0.0188,2505.1
accordion.m52.G3.ppp.Ria953,accordion,accordions,12.152004,14.251552,48,ppp,0.02,485.9
accordion.m62.Bb1.mf.Ria1009,accordion,accordions,3.5479057,4.382213,57,mf,0.0181,606.1
accordion.m9.Db4.fff.Ria1101,accordion,accordions,-7.709993,7.0001674,30,fff,0.0098,350.0
accordion.m50.G2.fff.Ria717,accordion,accordions,-6.2833357,7.6916304,60,fff,0.0293,652.8
accordion.m79.G5.Ria1613,accordion,accordions,6.847777,12.306644,30,---,0.0083,1353.2
accordion.m49.E7.mf.Ria1417,accordion,accordions,1.9157357,13.999418,9,mf,0.0086,2471.0
accordion.m52.E6.mf.Ria985,accordion,accordions,2.6746542,11.478413,15,mf,0.0166,1875.5
accordion.m65.Db5.ppp.Ria1697,accordion,accordions,9.343426,11.831191,18,ppp,0.0061,732.3
accordion.m15.Bb5.ppp.Ria398,accordion,accordions,8.21357,11.756396,21,ppp,0.0088,1072.1
accordion.m5.G5.ppp.Ria2171,accordion,accordions,8.222209,11.840661,6,ppp,0.0076,942.0
accordion.m39.vlow.fff.Ria86,accordion,accordions,-3.4828975,8.547296,0,fff,0.0718,1109.3
accordion.m15.Bb3.ppp.Ria326,accordion,accordions,12.701671,16.763063,45,ppp,0.0134,290.5
accordion.m80.Db7.Ria1642,accordion,accordions,4.4119477,16.016514,6,---,0.0015,2114.5
accordion.m5.Db6.mf.Ria2176,accordion,accordions,1.8359634,15.1918545,0,mf,0.0044,2849.6
accordion.m0.fff.Ria3,accordion,accordions,-4.2114835,11.261522,0,fff,0.1623,1447.9
accordion.m11.Bb5.fff.Ria1770,accordion,accordions,-2.4383762,11.961822,9,fff,0.0281,1877.8
accordion.m12.E6.fff.Ria1332,accordion,accordions,-2.769427,13.305333,21,fff,0.012,2395.3
accordion.m13.E6.mf.Ria673,accordion,accordions,2.5659277,11.9582615,15,mf,0.01,2059.4
accordion.m46.G6.ppp.Ria1235,accordion,accordions,7.8794026,11.797159,0,ppp,0.0257,1051.5
accordion.m15.G7.ppp.Ria461,accordion,accordions,4.7635202,15.429039,0,ppp,0.0073,1922.7
accordion.m48.G3.fff.Ria1845,accordion,accordions,-5.567202,7.3449287,36,fff,0.0315,732.1
accordion.m67.G3.mf.Ria1162,accordion,accordions,3.4980376,3.118051,6,mf,0.0186,518.2
accordion.m52.Db7.fff.Ria993,accordion,accordions,-2.6428757,15.182757,6,fff,0.0127,3301.2
accordion.m75.Db7.ppp.Ria839,accordion,accordions,3.6276321,16.832533,6,ppp,0.0078,2524.5
accordion.m11.E5.fff.Ria1764,accordion,accordions,-5.3143606,7.36477,15,fff,0.013,765.0
accordion.m74.E5.fff.Ria240,accordion,accordions,-2.1204586,13.605381,27,fff,0.0105,2558.8
accordion.m49.Bb4.ppp.Ria1388,accordion,accordions,10.720429,13.196406,39,ppp,0.0364,614.4
accordion.m13.G2.fff.Ria627,accordion,accordions,-6.8337893,8.132179,60,fff,0.0457,634.1
accordion.m16.Bb2.fff.Ria852,accordion,accordions,-6.1885405,7.667766,57,fff,0.0403,658.3
accordion.m73.E3.ppp.Ria704,accordion,accordions,12.922956,13.136573,9,ppp,0.0071,723.7
accordion.m12.G5.mf.Ria1324,accordion,accordions,1.7857028,14.974018,30,mf,0.0225,2761.7
accordion.m31.vmedium.fff.Ria187,accordion,accordions,-3.8478818,8.378926,1,fff,0.082,1012.1
accordion.m68.E3.fff.Ria1236,accordion,accordions,-3.9204178,9.1692915,57,fff,0.0423,1096.0
accordion.m52.E6.fff.Ria984,accordion,accordions,-2.2671921,13.551525,15,fff,0.0384,2543.8
accordion.m46.Bb4.mf.Ria1213,accordion,accordions,4.0498624,3.8107646,21,mf,0.0149,472.0
accordion.m74.G2.fff.Ria207,accordion,accordions,-5.3547935,8.774511,60,fff,0.0528,856.0
accordion.m51.E2.fff.Ria492,accordion,accordions,-5.84405,8.497012,63,fff,0.0648,793.3
accordion.m48.Bb2.mf.Ria1837,accordion,accordions,3.3322763,3.803449,45,mf,0.0342,559.6
accordion.m65.Db4.mf.Ria1684,accordion,accordions,2.6464686,2.3601778,30,mf,0.0046,398.3
accordion.m9.E6.ppp.Ria1130,accordion,accordions,3.5824172,16.45003,3,ppp,0.0132,2458.1
accordion.m13.Db7.ppp.Ria683,accordion,accordions,5.06285,16.600605,6,ppp,0.0037,2089.1
accordion.m51.Db4.mf.Ria514,accordion,accordions,4.2489123,3.8734088,42,mf,0.0132,444.9
accordion.m75.Db4.fff.Ria801,accordion,accordions,-2.1713195,13.389092,42,fff,0.0452,2411.9
accordion.m37.vhigh.ppp.Ria120,accordion,accordions,2.5430574,16.716902,2,ppp,0.0178,2833.9
accordion.m77.Db4.mf.Ria490,accordion,accordions,3.218385,5.271355,0,mf,0.02,876.6
accordion.m70.Db7.fff.Ria615,accordion,accordions,-2.6234746,12.480346,6,fff,0.0088,2109.0
accordion.m12.Db8.fff.Ria1353,accordion,accordions,-2.6887321,15.0055895,0,fff,0.0239,3210.7
accordion.m50.G6.fff.Ria765,accordion,accordions,-2.6835976,11.7764,12,fff,0.0073,1854.3
accordion.m38.vhigh.mf.Ria136,accordion,accordions,1.5553732,14.42791,2,mf,0.0225,2786.8
accordion.m9.E5.fff.Ria1116,accordion,accordions,-5.806743,7.0959344,15,fff,0.0103,699.0
accordion.m52.E2.mf.Ria937,accordion,accordions,3.5200233,5.6175737,63,mf,0.0445,800.9
accordion.m46.Bb5.fff.Ria1224,accordion,accordions,-3.5539625,9.866721,9,fff,0.0112,1304.4
accordion.m62.Db4.fff.Ria1035,accordion,accordions,-7.95393,7.3084517,30,fff,0.0068,476.1
accordion.m51.Bb2.fff.Ria498,accordion,accordions,-4.4650683,9.130466,57,fff,0.0828,985.9
accordion.m33.vhigh.fff.Ria170,accordion,accordions,-2.9230964,9.3414545,2,fff,0.0621,1276.1
accordion.m50.Db5.fff.Ria747,accordion,accordions,-4.0726542,8.968709,30,fff,0.0112,1008.5
accordion.m5.E2.mf.Ria2131,accordion,accordions,3.316601,3.2891488,45,mf,0.0132,442.1
accordion.m5.Db3.mf.Ria2140,accordion,accordions,3.2575989,3.3708022,36,mf,0.0056,447.5
accordion.m12.E7.fff.Ria1344,accordion,accordions,-2.9586096,13.63448,9,fff,0.0054,2506.4
accordion.m3.Db5.fff.Ria2247,accordion,accordions,-2.7273512,10.92433,24,fff,0.0078,1723.5
accordion.m46.E4.fff.Ria1206,accordion,accordions,-6.752762,7.69281,27,fff,0.0261,649.8
accordion.m8.Bb1.fff.Ria2184,accordion,accordions,-8.67293,7.5034385,27,fff,0.0181,409.8
accordion.m16.G7.mf.Ria910,accordion,accordions,1.9165169,14.1982155,0,mf,0.0066,2614.1
accordion.m41.vlow.ppp.Ria62,accordion,accordions,8.121505,11.271919,0,ppp,0.0628,888.7
accordion.m50.G7.ppp.Ria779,accordion,accordions,3.8928568,16.639248,0,ppp,0.0071,2366.3
accordion.m74.E5.mf.Ria241,accordion,accordions,3.152427,9.06514,27,mf,0.0137,1241.7
accordion.m51.Db5.mf.Ria526,accordion,accordions,3.7281826,7.026915,30,mf,0.0247,1009.9
accordion.m70.G3.fff.Ria573,accordion,accordions,-5.876709,7.5194006,48,fff,0.0205,686.5
accordion.m13.G3.mf.Ria640,accordion,accordions,3.7880943,4.0476913,48,mf,0.033,570.9
accordion.m5.Db4.mf.Ria2152,accordion,accordions,3.8226042,3.473592,24,mf,0.0039,354.7
accordion.m67.Db2.mf.Ria1144,accordion,accordions,3.4077864,3.7499583,24,mf,0.021,576.9
accordion.m6.G2.mf.Ria2218,accordion,accordions,4.3222666,3.865321,9,mf,0.0166,415.4
accordion.m62.E2.mf.Ria1015,accordion,accordions,3.3217578,3.4878426,51,mf,0.0183,510.2
accordion.m15.G2.mf.Ria280,accordion,accordions,4.550668,4.751622,60,mf,0.0433,562.9
accordion.m6.Db3.fff.Ria2223,accordion,accordions,-7.419512,6.7615438,3,fff,0.0232,435.6
accordion.m6.E3.mf.Ria2227,accordion,accordions,3.1640823,3.4402235,0,mf,0.0156,451.3
accordion.m62.Bb5.mf.Ria1057,accordion,accordions,3.791523,6.7016473,9,mf,0.0015,941.9
accordion.m65.G6.fff.Ria1713,accordion,accordions,-2.7383156,14.330766,0,fff,0.0064,2781.5
accordion.m34.vmedium.fff.Ria178,accordion,accordions,-5.790703,7.3233933,1,fff,0.0692,701.1
accordion.m48.E6.ppp.Ria1880,accordion,accordions,10.627537,12.830312,3,ppp,0.0169,675.5
accordion.m52.Bb2.mf.Ria943,accordion,accordions,3.944454,3.6243787,57,mf,0.0376,442.0
accordion.m5.Db6.ppp.Ria2177,accordion,accordions,4.7939215,15.075244,0,ppp,0.0105,1799.3
accordion.m70.Bb3.fff.Ria576,accordion,accordions,-6.2067285,6.9629045,45,fff,0.0039,596.5
accordion.m62.E5.ppp.Ria1052,accordion,accordions,12.45172,13.354904,15,ppp,0.0086,654.2
accordion.m11.Db5.ppp.Ria1763,accordion,accordions,12.4784355,13.253393,18,ppp,0.0068,616.0
accordion.m32.vhigh.fff.Ria201,accordion,accordions,-2.7173915,14.399315,2,fff,0.0885,2845.3
accordion.m6.Bb2.fff.Ria2220,accordion,accordions,-7.4723344,6.67793,6,fff,0.0073,413.2
accordion.m80.G5.Ria1624,accordion,accordions,11.423389,6.6713037,24,---,0.0029,772.2
accordion.m27.Ria18,accordion,accordions,12.002775,4.4006333,0,---,0.0161,323.6
accordion.m35.vmedium.ppp.Ria143,accordion,accordions,15.129264,14.850527,1,ppp,0.0316,421.2
accordion.m66.G2.mf.Ria1798,accordion,accordions,3.3006654,5.2181225,18,mf,0.0288,827.6
accordion.m67.E3.fff.Ria1158,accordion,accordions,-6.296061,8.6279745,9,fff,0.0076,706.6
accordion.m46.G3.fff.Ria1197,accordion,accordions,-7.127932,7.6168137,36,fff,0.0428,560.7
accordion.m9.E1.fff.Ria1068,accordion,accordions,-7.211564,8.429643,63,fff,0.0325,443.5
accordion.m12.Db8.mf.Ria1354,accordion,accordions,0.20091143,17.385347,0,mf,0.0281,4110.7
accordion.m3.G6.mf.Ria2266,accordion,accordions,3.4487877,10.633682,6,mf,0.0066,1637.4
accordion.m67.G1.fff.Ria1137,accordion,accordions,-6.9782133,8.455496,30,fff,0.0156,588.2
accordion.m74.Bb5.ppp.Ria248,accordion,accordions,8.285319,11.613399,21,ppp,0.0015,1007.7
accordion.m80.G6.Ria1636,accordion,accordions,4.8286963,15.343003,12,---,0.0037,1847.1
accordion.m5.Db3.ppp.Ria2141,accordion,accordions,12.000149,14.788108,36,ppp,0.0039,437.5
accordion.m78.Bb4.Ria1626,accordion,accordions,11.819321,4.9416976,21,---,0.0037,460.9
accordion.m49.G7.ppp.Ria1421,accordion,accordions,2.5446734,17.22815,6,ppp,0.0044,2864.0
accordion.m39.vglissando downwards.fff.Ria98,accordion,accordions,-2.0107722,10.124394,4,fff,0.0391,1493.4
accordion.m48.E2.ppp.Ria1832,accordion,accordions,12.097167,15.158185,51,ppp,0.0264,400.0
accordion.m11.G4.fff.Ria1755,accordion,accordions,-5.7727714,7.355211,24,fff,0.034,707.3
accordion.m75.E7.mf.Ria841,accordion,accordions,1.7730255,14.040778,3,mf,0.0073,2535.4
accordion.m35.vglissando downwards.mf.Ria151,accordion,accordions,3.69178,1.2517568,4,mf,0.0496,687.7
accordion.m30.vfast.Ria23,accordion,accordions,10.664072,12.664347,0,---,0.0679,677.9
accordion.m52.Bb2.ppp.Ria944,accordion,accordions,12.002188,15.7675705,57,ppp,0.0142,335.5
accordion.m68.E7.mf.Ria1285,accordion,accordions,2.087125,14.048591,9,mf,0.0064,2517.7
accordion.m50.E4.fff.Ria738,accordion,accordions,-6.6766634,7.1069074,39,fff,0.021,606.4
accordion.m48.G2.fff.Ria1833,accordion,accordions,-4.954865,8.133507,48,fff,0.0513,877.0
accordion.m8.E2.fff.Ria2190,accordion,accordions,-8.548754,7.739484,21,fff,0.0139,403.9
accordion.m5.G5.mf.Ria2170,accordion,accordions,3.724144,6.305225,6,mf,0.0086,883.8
accordion.m46.Db6.mf.Ria1228,accordion,accordions,2.70881,10.839136,6,mf,0.0323,1771.4
accordion.m51.G5.mf.Ria532,accordion,accordions,4.027361,6.3069873,24,mf,0.0288,822.8
accordion.m16.G2.ppp.Ria851,accordion,accordions,12.361186,16.213171,60,ppp,0.0459,355.9
accordion.m3.E6.ppp.Ria2264,accordion,accordions,2.4694705,17.006468,9,ppp,0.01,3008.0
accordion.m49.E3.fff.Ria1368,accordion,accordions,-3.8883631,9.240381,57,fff,0.0391,1138.2
accordion.m65.E6.mf.Ria1711,accordion,accordions,1.7080203,13.973811,3,mf,0.0066,2526.1
accordion.m16.Bb4.fff.Ria876,accordion,accordions,-3.583197,9.818385,33,fff,0.0249,1290.5
accordion.m62.E1.ppp.Ria1004,accordion,accordions,11.36226,13.912375,63,ppp,0.022,504.9
accordion.m52.Db4.mf.Ria958,accordion,accordions,3.4475315,4.484044,42,mf,0.0313,665.2
accordion.m75.E2.mf.Ria781,accordion,accordions,2.8786845,7.539512,63,mf,0.0503,1013.2
accordion.m2.fff.Ria6,accordion,accordions,-3.8961363,11.503026,0,fff,0.0716,1550.7
accordion.m70.G2.fff.Ria561,accordion,accordions,-6.1982884,7.7016573,60,fff,0.0217,660.0
accordion.m16.E7.fff.Ria906,accordion,accordions,-2.8187494,14.073463,3,fff,0.0132,2701.6
accordion.m8.G1.mf.Ria2182,accordion,accordions,4.6480613,3.325709,30,mf,0.0166,391.3
accordion.m3.E5.ppp.Ria2252,accordion,accordions,8.051284,12.323783,21,ppp,0.0068,844.6
accordion.m15.E4.fff.Ria342,accordion,accordions,-4.839348,8.56341,39,fff,0.053,909.1
accordion.m8.Db2.fff.Ria2187,accordion,accordions,-8.490761,7.802682,24,fff,0.0154,405.8
accordion.m76.E2.fff.Ria912,accordion,accordions,-6.0300055,8.709654,21,fff,0.056,743.8
accordion.m31.val niente.Ria194,accordion,accordions,14.036544,5.0886097,4,---,0.0167,392.7
accordion.m80.G4.Ria1612,accordion,accordions,11.821815,4.9858356,36,---,0.0051,450.0
accordion.m34.vmedium.ppp.Ria180,accordion,accordions,13.150435,16.338617,1,ppp,0.0239,366.9
accordion.m3.Db4.ppp.Ria2237,accordion,accordions,11.359038,15.3268175,36,ppp,0.0029,332.2
accordion.m68.Db5.fff.Ria1257,accordion,accordions,-2.9082923,10.314988,36,fff,0.0147,1452.6
accordion.m75.E7.ppp.Ria842,accordion,accordions,3.5933206,16.862682,3,ppp,0.0059,2542.5
accordion.m39.vdal niente.Ria101,accordion,accordions,10.283402,11.1746,5,---,0.0235,520.7
accordion.m16.Db5.ppp.Ria881,accordion,accordions,8.158516,11.779176,30,ppp,0.0269,1115.8
accordion.m75.Db5.ppp.Ria815,accordion,accordions,7.9795465,11.721785,30,ppp,0.0122,1117.1
accordion.m48.Bb5.fff.Ria1872,accordion,accordions,-2.491299,13.224913,9,fff,0.0217,2379.5
accordion.m62.G5.mf.Ria1054,accordion,accordions,3.4640417,4.889628,12,mf,0.0051,747.3
accordion.m65.G3.ppp.Ria1679,accordion,accordions,13.2144575,14.104714,36,ppp,0.0112,531.0
accordion.m49.Bb7.fff.Ria1422,accordion,accordions,-2.6606867,15.464214,3,fff,0.0064,3531.5
accordion.m41.vglissando downwards.ppp.Ria74,accordion,accordions,12.554265,11.759024,4,ppp,0.0782,1104.0
accordion.m49.Db4.fff.Ria1377,accordion,accordions,-5.2706957,8.6758,48,fff,0.0274,871.9
accordion.m49.E6.ppp.Ria1406,accordion,accordions,10.837579,13.235111,21,ppp,0.0093,595.7
accordion.m74.E2.ppp.Ria206,accordion,accordions,8.288989,11.568651,63,ppp,0.042,1018.0
accordion.m13.Bb5.mf.Ria667,accordion,accordions,2.6530645,11.059931,21,mf,0.0196,1840.2
accordion.m16.E3.ppp.Ria860,accordion,accordions,12.668381,16.262278,51,ppp,0.0152,402.1
accordion.m48.G6.fff.Ria1881,accordion,accordions,-2.7810295,14.108992,0,fff,0.0144,2679.0
accordion.m46.Bb4.ppp.Ria1214,accordion,accordions,12.518178,14.508299,21,ppp,0.0198,455.5
accordion.m12.G5.ppp.Ria1325,accordion,accordions,4.764928,15.408803,30,ppp,0.0191,1879.6
accordion.m70.E5.ppp.Ria596,accordion,accordions,12.521744,13.08917,27,ppp,0.0071,657.8
accordion.m68.Db5.mf.Ria1258,accordion,accordions,3.5214856,7.46932,36,mf,0.0134,1087.8
accordion.m65.E3.fff.Ria1674,accordion,accordions,-2.1488779,12.251396,39,fff,0.0347,1997.3
accordion.m74.E4.ppp.Ria230,accordion,accordions,11.418664,14.261103,39,ppp,0.0051,476.6
accordion.m67.Db3.ppp.Ria1157,accordion,accordions,13.754246,14.31745,12,ppp,0.0176,571.4
accordion.m11.G5.ppp.Ria1769,accordion,accordions,12.954564,12.787448,12,ppp,0.0034,752.9
accordion.m35.vlow.mf.Ria139,accordion,accordions,2.1219614,4.2303305,0,mf,0.0418,629.4
accordion.m75.Db4.ppp.Ria803,accordion,accordions,13.1201,14.862885,42,ppp,0.0068,451.1
accordion.m62.E3.ppp.Ria1028,accordion,accordions,11.683056,14.062732,39,ppp,0.0149,516.8
accordion.m46.E3.mf.Ria1195,accordion,accordions,4.0756702,4.4057436,39,mf,0.032,564.6
accordion.m75.E7.fff.Ria840,accordion,accordions,-2.6962693,14.304645,3,fff,0.0083,2782.4
accordion.m78.Bb3.Ria1614,accordion,accordions,12.721122,4.461582,33,---,0.0039,335.5
accordion.m48.G4.fff.Ria1857,accordion,accordions,-6.1852784,7.688858,24,fff,0.0259,661.9
accordion.m77.G2.ppp.Ria473,accordion,accordions,8.528221,11.64449,18,ppp,0.0472,986.7
accordion.m3.G3.fff.Ria2229,accordion,accordions,-6.9837666,6.770645,42,fff,0.0122,502.5
accordion.m9.Db6.fff.Ria1125,accordion,accordions,-2.5366466,12.379377,6,fff,0.0042,2101.1
accordion.m79.Db8.Ria1643,accordion,accordions,0.57595557,18.025112,0,---,0.0017,4193.4
accordion.m41.vglissando downwards.mf.Ria73,accordion,accordions,2.850361,8.994859,4,mf,0.1146,1344.1
accordion.m50.E2.mf.Ria715,accordion,accordions,4.0371003,4.42333,63,mf,0.0459,622.6
accordion.m16.E6.fff.Ria894,accordion,accordions,-2.7916012,13.285203,15,fff,0.0142,2383.6
accordion.m65.Bb3.fff.Ria1680,accordion,accordions,-5.8828063,7.180253,33,fff,0.0071,676.9
accordion.m62.Bb4.mf.Ria1045,accordion,accordions,3.4126058,3.443587,21,mf,0.002,473.8
accordion.m48.Bb5.ppp.Ria1874,accordion,accordions,8.722813,11.728736,9,ppp,0.0217,906.5
accordion.m51.Db3.ppp.Ria503,accordion,accordions,11.406893,13.928883,54,ppp,0.0381,498.8
accordion.m75.Db5.mf.Ria814,accordion,accordions,2.2764022,11.827045,30,mf,0.0208,1970.3
accordion.m50.Bb4.ppp.Ria746,accordion,accordions,13.205898,14.896449,33,ppp,0.0059,468.0
accordion.m13.Db4.fff.Ria645,accordion,accordions,-7.451762,6.803093,42,fff,0.0186,417.2
accordion.m80.E7.Ria1645,accordion,accordions,3.5914953,16.593653,3,---,0.0034,2506.3
accordion.m51.E3.fff.Ria504,accordion,accordions,-3.6439261,9.566793,51,fff,0.0452,1191.8
accordion.m20.vfast.Ria29,accordion,accordions,11.533933,5.1368437,0,---,0.1136,524.5
accordion.m36.vlow.ppp.Ria157,accordion,accordions,11.8965435,14.771261,0,ppp,0.0204,384.0
accordion.m66.E1.mf.Ria1783,accordion,accordions,3.2128873,4.719072,33,mf,0.0521,718.8
accordion.m66.Db3.mf.Ria1804,accordion,accordions,2.566024,1.9996144,12,mf,0.0081,414.7
accordion.m13.Db7.mf.Ria682,accordion,accordions,2.2969933,12.01441,6,mf,0.002,2105.4
accordion.m65.Db5.fff.Ria1695,accordion,accordions,-3.5562394,9.4191675,18,fff,0.0134,1213.8
accordion.m12.E4.fff.Ria1308,accordion,accordions,-5.673935,8.249835,45,fff,0.0264,789.2
accordion.m79.Bb3.Ria1592,accordion,accordions,12.388903,4.3830314,51,---,0.0154,340.5
accordion.m70.Bb2.fff.Ria564,accordion,accordions,-8.157544,7.350678,57,fff,0.022,488.4
accordion.m66.G1.mf.Ria1786,accordion,accordions,3.2574222,5.1089406,30,mf,0.0257,801.2
accordion.m74.E2.mf.Ria205,accordion,accordions,3.4567676,6.5829663,63,mf,0.034,938.1
accordion.m74.E3.ppp.Ria218,accordion,accordions,9.995322,12.580075,51,ppp,0.0127,746.9
accordion.m16.G2.fff.Ria849,accordion,accordions,-5.442007,8.550801,60,fff,0.0459,827.3
accordion.m75.G5.mf.Ria820,accordion,accordions,3.1002462,9.148319,24,mf,0.012,1282.7
